ID,locality,zipcode,Building condition,Price,Kitchen type,Living area,Furnished,Surface of the plot,Number of frontages,Swimming pool,Bedrooms,Garden,Garden surface,Terrace,Terrace surface,Type of property
10124903,anderlecht,1070,To renovate,339000,TRUE,145,TRUE,189,2,TRUE,4,TRUE,25,TRUE,17,House
10100450,anderlecht,1070,Good,349000,TRUE,157,TRUE,70,2,TRUE,3,FALSE,0,TRUE,8,House
9438942,dilbeek,1700,Good,349000,TRUE,157,TRUE,280,2,TRUE,3,TRUE,200,TRUE,20,House
10256894,chaudfontaine,4050,To renovate,349000,TRUE,168,TRUE,1000,4,TRUE,4,TRUE,600,TRUE,33,House
10225602,eeklo,9900,Good,349000,TRUE,166,TRUE,645,3,TRUE,2,TRUE,0,TRUE,0,House
10276850,braine-lalleud,1420,Good,350000,TRUE,124,TRUE,343,3,TRUE,2,TRUE,273,TRUE,47,House
10121416,ninove,9400,As new,350000,TRUE,234,TRUE,182,3,TRUE,4,TRUE,35,TRUE,35,House
10130210,groot-bijgaarden,1702,Good,360000,TRUE,127,TRUE,367,3,TRUE,2,FALSE,0,TRUE,0,House
10069685,nivelles,1400,To renovate,365000,TRUE,215,TRUE,954,4,TRUE,4,TRUE,0,TRUE,0,House
10276439,vilvoorde,1800,To renovate,365000,TRUE,156,TRUE,282,3,TRUE,3,TRUE,100,TRUE,8,House
10069658,buzet,6230,To renovate,365000,TRUE,215,TRUE,954,4,TRUE,4,TRUE,0,TRUE,0,House
10113748,merelbeke,9820,To restore,365000,TRUE,129,TRUE,749,3,TRUE,3,FALSE,0,TRUE,0,House
10274277,tilff,4130,To renovate,370000,TRUE,273,TRUE,1121,4,TRUE,4,TRUE,848,TRUE,0,Apartment
10274275,tilff,4130,To renovate,370000,TRUE,273,TRUE,1121,4,TRUE,4,TRUE,848,TRUE,0,House
10052753,anderlecht,1070,To renovate,375000,FALSE,156,TRUE,278,2,TRUE,3,TRUE,140,TRUE,0,House
10280209,braine-lalleud,1420,Good,375000,TRUE,151,TRUE,140,2,TRUE,3,FALSE,0,TRUE,9,House
10303905,molenbeek-saint-jean,1080,To be done up,379000,TRUE,250,TRUE,100,2,TRUE,4,FALSE,0,TRUE,0,House
10227455,rixensart,1330,To be done up,379000,TRUE,120,TRUE,489,4,TRUE,3,TRUE,400,TRUE,0,House
10217930,oreye,4360,As new,380000,TRUE,220,TRUE,1000,3,TRUE,3,TRUE,400,TRUE,260,House
10262051,pont-a-celles,6230,As new,390000,TRUE,185,TRUE,1028,4,TRUE,3,TRUE,850,TRUE,0,House
10252930,liberchies,6238,As new,390000,TRUE,185,TRUE,1028,4,TRUE,3,TRUE,850,TRUE,0,House
10332925,diksmuide,8600,,489000,FALSE,592,TRUE,961,0,TRUE,4,TRUE,0,TRUE,0,House
10332922,aalst,9300,As new,395000,TRUE,248,TRUE,120,0,TRUE,2,TRUE,0,TRUE,18,House
10332921,aalst,9300,As new,499000,TRUE,350,TRUE,348,0,TRUE,4,TRUE,0,TRUE,18,Mansion
10332917,herentals,2200,To renovate,220000,TRUE,103,TRUE,250,2,TRUE,3,TRUE,0,TRUE,0,House
10263478,ardooie,8850,Just renovated,260000,FALSE,155,TRUE,269,0,TRUE,3,TRUE,0,TRUE,0,House
10332913,sint-lenaarts,2960,Good,479900,FALSE,135,TRUE,1040,4,TRUE,3,FALSE,0,TRUE,0,House
10332909,turnhout,2300,,312475,TRUE,117,TRUE,0,2,TRUE,2,FALSE,0,TRUE,17,Apartment
10332908,turnhout,2300,,270000,TRUE,113,TRUE,0,2,TRUE,2,FALSE,0,TRUE,23,Apartment
10201255,neder-over-heembeek,1120,Good,395000,TRUE,120,TRUE,217,2,TRUE,3,TRUE,150,TRUE,2,House
10062955,chaudfontaine-beaufays,4052,Good,395000,TRUE,203,TRUE,712,4,TRUE,4,TRUE,600,TRUE,20,House
10165299,hamme,9220,Good,395000,TRUE,230,TRUE,257,2,TRUE,3,FALSE,0,TRUE,0,House
10163547,hamme,9220,Good,395000,TRUE,230,TRUE,257,2,TRUE,3,TRUE,0,TRUE,0,House
9964892,corroy-le-grand,1325,Good,399000,TRUE,125,TRUE,866,4,TRUE,3,TRUE,766,TRUE,10,House
10273766,bruxelles,1020,Good,420000,TRUE,242,TRUE,187,2,TRUE,4,TRUE,119,TRUE,20,House
10201440,braine-lalleud,1420,Good,425000,TRUE,207,TRUE,344,3,TRUE,4,TRUE,275,TRUE,25,House
10260726,outrijve,8582,To renovate,425000,TRUE,150,TRUE,8739,4,TRUE,3,FALSE,0,TRUE,0,House
10292630,maldegem,9990,Good,425000,TRUE,150,TRUE,590,4,TRUE,3,TRUE,400,TRUE,40,House
10283415,flobecq,7880,Good,435000,TRUE,215,TRUE,1160,4,TRUE,3,FALSE,0,TRUE,0,House
10276976,anderlecht,1070,Good,439000,TRUE,162,TRUE,180,2,TRUE,5,TRUE,122,TRUE,28,House
10165619,lippelo,2890,Good,444000,TRUE,371,TRUE,460,3,TRUE,5,TRUE,0,TRUE,30,House
10252335,woluwe-saint-pierre,1150,Good,450000,TRUE,110,TRUE,97,2,TRUE,3,FALSE,0,TRUE,25,House
10037638,woluwe-saint-lambert,1200,Good,460000,TRUE,160,TRUE,160,2,TRUE,1,FALSE,0,TRUE,2,House
10292966,waterloo,1410,Good,460000,TRUE,165,TRUE,311,2,TRUE,4,TRUE,0,TRUE,48,House
10213449,brussels,1000,As new,465000,TRUE,180,TRUE,112,2,TRUE,4,TRUE,35,TRUE,10,Apartment
10213448,schaerbeek,1030,As new,465000,TRUE,180,TRUE,112,2,TRUE,4,TRUE,35,TRUE,10,Apartment
10213447,schaerbeek,1030,As new,465000,TRUE,180,TRUE,112,2,TRUE,4,TRUE,35,TRUE,10,House
10094760,grez-doiceau,1390,To renovate,475000,TRUE,180,TRUE,1883,4,TRUE,5,TRUE,1748,TRUE,48,House
10057683,roosdaal,1760,Good,485000,TRUE,377,TRUE,975,3,TRUE,5,FALSE,0,TRUE,0,House
9917005,juprelle,4450,As new,485000,FALSE,370,TRUE,1068,4,TRUE,6,TRUE,550,TRUE,32,House
10042525,torhout,8820,Good,489000,TRUE,283,TRUE,429,2,TRUE,3,TRUE,90,TRUE,0,Mansion
9995395,schaerbeek,1030,To be done up,495000,TRUE,275,TRUE,125,2,TRUE,6,TRUE,25,TRUE,15,Apartment
10272657,evere,1140,Good,495000,TRUE,160,TRUE,120,3,TRUE,3,TRUE,50,TRUE,18,House
10272640,dilbeek,1700,As new,495000,TRUE,176,TRUE,184,3,TRUE,3,FALSE,0,TRUE,24,House
10194284,vilvoorde,1800,As new,495000,TRUE,168,TRUE,329,3,TRUE,3,TRUE,200,TRUE,16,House
10149158,kortenberg,3070,Good,495000,TRUE,208,TRUE,187,3,TRUE,5,TRUE,70,TRUE,65,House
10256877,blegny-saive,4671,To renovate,495000,TRUE,282,TRUE,2200,4,TRUE,8,FALSE,0,TRUE,0,House
10216222,molenbeek-saint-jean,1080,To renovate,499000,TRUE,360,TRUE,316,2,TRUE,2,FALSE,0,TRUE,0,House
10211703,donceel,4357,Good,500000,TRUE,230,TRUE,390,3,TRUE,5,TRUE,250,TRUE,50,House
10332925,diksmuide,8600,,489000,FALSE,592,TRUE,961,0,TRUE,4,TRUE,0,TRUE,0,House
10332922,aalst,9300,As new,395000,TRUE,248,TRUE,120,0,TRUE,2,TRUE,0,TRUE,18,House
10332921,aalst,9300,As new,499000,TRUE,350,TRUE,348,0,TRUE,4,TRUE,0,TRUE,18,Mansion
10332917,herentals,2200,To renovate,220000,TRUE,103,TRUE,250,2,TRUE,3,TRUE,0,TRUE,0,House
10263478,ardooie,8850,Just renovated,260000,FALSE,155,TRUE,269,0,TRUE,3,TRUE,0,TRUE,0,House
10332913,sint-lenaarts,2960,Good,479900,FALSE,135,TRUE,1040,4,TRUE,3,FALSE,0,TRUE,0,House
10332909,turnhout,2300,,312475,TRUE,117,TRUE,0,2,TRUE,2,FALSE,0,TRUE,17,Apartment
10332908,turnhout,2300,,270000,TRUE,113,TRUE,0,2,TRUE,2,FALSE,0,TRUE,23,Apartment
10104723,woluwe-saint-lambert,1200,To renovate,520000,TRUE,358,TRUE,196,2,TRUE,4,FALSE,0,TRUE,40,House
10178194,scherpenheuvel-zichem,3270,Good,520000,TRUE,168,TRUE,1520,4,TRUE,3,FALSE,0,TRUE,0,House
9470377,forest,1190,To be done up,525000,TRUE,230,TRUE,200,2,TRUE,4,TRUE,120,TRUE,6,House
10178078,woluwe-saint-lambert,1200,As new,525000,TRUE,117,TRUE,310,3,TRUE,3,TRUE,170,TRUE,2,House
10276702,putte,2580,As new,525000,TRUE,260,TRUE,898,4,TRUE,3,FALSE,0,TRUE,0,House
10176719,woluwe-saint-pierre,1150,Good,545000,TRUE,140,TRUE,250,3,TRUE,3,TRUE,100,TRUE,10,House
10250631,landen,3400,As new,579000,TRUE,403,TRUE,564,3,TRUE,6,FALSE,0,TRUE,60,House
10129206,berchem-sainte-agathe,1082,As new,595000,TRUE,313,TRUE,270,3,TRUE,4,TRUE,155,TRUE,60,House
10235872,wavre-bierges,1301,As new,595000,TRUE,183,TRUE,1325,4,TRUE,3,TRUE,500,TRUE,30,House
10287693,waterloo,1410,Good,595000,TRUE,153,TRUE,720,4,TRUE,3,TRUE,0,TRUE,0,House
10241511,kraainem,1950,Good,595000,TRUE,205,TRUE,135,2,TRUE,5,FALSE,0,TRUE,20,House
10284597,heule,8501,As new,595000,TRUE,175,TRUE,745,4,TRUE,3,FALSE,0,TRUE,0,House
10142944,etterbeek,1040,Good,600000,TRUE,190,TRUE,120,2,TRUE,5,TRUE,50,TRUE,15,House
10292495,schaerbeek,1030,To be done up,625000,TRUE,303,TRUE,160,2,TRUE,5,TRUE,50,TRUE,1,Apartment
10080317,anderlecht,1070,To renovate,645000,TRUE,320,TRUE,320,2,TRUE,4,FALSE,0,TRUE,4,House
10107766,wezembeek-oppem,1970,To renovate,645000,TRUE,190,TRUE,709,4,TRUE,3,TRUE,350,TRUE,0,House
10139841,auderghem,1160,To be done up,649000,TRUE,219,TRUE,135,2,TRUE,3,TRUE,36,TRUE,25,House
10157542,woluwe-saint-pierre,1150,Good,675000,TRUE,155,TRUE,243,3,TRUE,4,TRUE,100,TRUE,0,House
10209372,herent,3020,Good,695000,TRUE,200,TRUE,630,4,TRUE,3,TRUE,0,TRUE,0,House
10267317,woluwe-saint-lambert,1200,As new,720000,TRUE,155,TRUE,411,2,TRUE,4,TRUE,312,TRUE,7,House
10020602,anderlecht,1070,Good,745000,TRUE,270,TRUE,490,2,TRUE,5,FALSE,0,TRUE,0,Apartment
10158359,schaerbeek,1030,To be done up,750000,FALSE,270,TRUE,282,2,TRUE,6,TRUE,110,TRUE,20,House
10065388,woluwe-saint-pierre,1150,Good,750000,TRUE,200,TRUE,210,2,TRUE,4,TRUE,85,TRUE,20,House
10189628,woluwe-saint-pierre,1150,Good,795000,TRUE,190,TRUE,311,3,TRUE,3,TRUE,145,TRUE,20,House
10082533,woluwe-saint-pierre,1150,Good,795000,TRUE,200,TRUE,360,3,TRUE,5,TRUE,150,TRUE,11,House
10287879,waterloo,1410,As new,795000,TRUE,190,TRUE,1006,4,TRUE,4,TRUE,0,TRUE,150,House
10287869,braine-lalleud,1420,As new,795000,TRUE,190,TRUE,1006,4,TRUE,4,TRUE,0,TRUE,150,House
10082532,kraainem,1950,Good,795000,TRUE,200,TRUE,360,3,TRUE,5,TRUE,150,TRUE,11,House
10297740,gent,9000,Good,798500,TRUE,226,TRUE,75,2,TRUE,3,FALSE,0,TRUE,28,House
10265900,woluwe-saint-pierre,1150,To renovate,825000,TRUE,200,TRUE,605,4,TRUE,4,TRUE,210,TRUE,20,House
10332925,diksmuide,8600,,489000,FALSE,592,TRUE,961,0,TRUE,4,TRUE,0,TRUE,0,House
10332922,aalst,9300,As new,395000,TRUE,248,TRUE,120,0,TRUE,2,TRUE,0,TRUE,18,House
10332921,aalst,9300,As new,499000,TRUE,350,TRUE,348,0,TRUE,4,TRUE,0,TRUE,18,Mansion
10332917,herentals,2200,To renovate,220000,TRUE,103,TRUE,250,2,TRUE,3,TRUE,0,TRUE,0,House
10263478,ardooie,8850,Just renovated,260000,FALSE,155,TRUE,269,0,TRUE,3,TRUE,0,TRUE,0,House
10332913,sint-lenaarts,2960,Good,479900,FALSE,135,TRUE,1040,4,TRUE,3,FALSE,0,TRUE,0,House
10332909,turnhout,2300,,312475,TRUE,117,TRUE,0,2,TRUE,2,FALSE,0,TRUE,17,Apartment
10332908,turnhout,2300,,270000,TRUE,113,TRUE,0,2,TRUE,2,FALSE,0,TRUE,23,Apartment
10272645,woluwe-saint-lambert,1200,As new,845000,TRUE,220,TRUE,210,2,TRUE,4,TRUE,117,TRUE,12,House
10187222,ixelles,1050,To renovate,849000,TRUE,280,TRUE,125,2,TRUE,5,TRUE,50,TRUE,15,Apartment
10279043,rixensart,1332,To renovate,850000,TRUE,350,TRUE,882,4,TRUE,4,TRUE,750,TRUE,25,House
9881807,forest,1190,To renovate,895000,FALSE,480,TRUE,330,2,TRUE,6,TRUE,90,TRUE,30,House
10287915,waterloo,1410,Good,895000,TRUE,362,TRUE,2166,4,TRUE,5,TRUE,0,TRUE,60,House
10029513,wavre-bierges,1301,Good,900000,TRUE,255,TRUE,1500,4,TRUE,5,TRUE,1500,TRUE,100,House
10009462,schaerbeek,1030,As new,930000,TRUE,450,TRUE,155,2,TRUE,5,TRUE,45,TRUE,2,Apartment
10060997,rixensart,1330,As new,945000,TRUE,300,TRUE,1110,4,TRUE,3,TRUE,500,TRUE,0,House
10259193,uccle,1180,As new,950000,TRUE,175,TRUE,200,3,TRUE,5,FALSE,0,TRUE,0,House
10182881,woluwe-saint-pierre,1150,Good,990000,TRUE,215,TRUE,630,4,TRUE,5,TRUE,228,TRUE,24,House
10065434,bruxelles,1000,Good,995000,TRUE,280,TRUE,345,3,TRUE,6,TRUE,250,TRUE,0,House
10232896,wezembeek-oppem,1970,As new,995000,TRUE,260,TRUE,590,4,TRUE,4,TRUE,300,TRUE,30,House
10235755,knokke-heist,8300,As new,1050000,TRUE,170,TRUE,237,3,TRUE,3,TRUE,237,TRUE,0,House
10207884,namur,5000,As new,1090000,FALSE,350,TRUE,2300,4,TRUE,4,FALSE,0,TRUE,0,House
9402335,bruxelles,1000,Just renovated,1200000,TRUE,568,TRUE,196,2,TRUE,3,FALSE,0,TRUE,0,House
9714663,uccle,1180,To renovate,1290000,TRUE,307,TRUE,780,4,TRUE,5,TRUE,500,TRUE,0,House
10124091,etterbeek,1040,To renovate,1350000,TRUE,355,TRUE,3,2,TRUE,9,TRUE,80,TRUE,0,House
9634455,uccle,1180,Just renovated,1390000,TRUE,300,TRUE,590,4,TRUE,5,TRUE,500,TRUE,30,House
10130217,kraainem,1950,Good,1400000,TRUE,450,TRUE,873,4,TRUE,6,TRUE,550,TRUE,0,House
10196429,tervuren,3080,Good,1450000,TRUE,520,TRUE,4000,4,TRUE,5,FALSE,0,TRUE,0,House
10280070,auderghem,1160,As new,1490000,TRUE,270,TRUE,486,3,TRUE,4,TRUE,200,TRUE,30,House
10170027,uccle,1180,As new,1490000,FALSE,285,TRUE,639,4,TRUE,5,FALSE,0,TRUE,0,House
10290838,schaerbeek,1030,To renovate,1495000,FALSE,700,TRUE,1050,2,TRUE,9,TRUE,715,TRUE,6,House
10119549,neder-over-heembeek-(bru.),1120,To renovate,1500000,FALSE,600,TRUE,252,3,TRUE,12,FALSE,0,TRUE,33,Apartment
10292932,halle,1500,As new,1795000,TRUE,530,TRUE,4202,4,TRUE,4,TRUE,0,TRUE,0,House
10292937,enghien,7850,As new,1795000,TRUE,530,TRUE,4202,4,TRUE,4,TRUE,0,TRUE,0,House
10127280,ixelles,1050,As new,1960000,TRUE,509,TRUE,300,2,TRUE,6,TRUE,200,TRUE,50,House
9723409,knokke-heist-knokke,8300,As new,2145000,TRUE,263,TRUE,683,4,TRUE,5,FALSE,0,TRUE,0,House
9764350,gavere,9890,As new,2295000,TRUE,759,TRUE,3348,4,TRUE,5,TRUE,1800,TRUE,28,House
9524661,ixelles,1050,Good,3200000,TRUE,1350,TRUE,490,2,TRUE,1,FALSE,0,TRUE,0,Apartment
10332925,diksmuide,8600,,489000,FALSE,592,TRUE,961,0,TRUE,4,TRUE,0,TRUE,0,House
10332922,aalst,9300,As new,395000,TRUE,248,TRUE,120,0,TRUE,2,TRUE,0,TRUE,18,House
10332921,aalst,9300,As new,499000,TRUE,350,TRUE,348,0,TRUE,4,TRUE,0,TRUE,18,Mansion
10332917,herentals,2200,To renovate,220000,TRUE,103,TRUE,250,2,TRUE,3,TRUE,0,TRUE,0,House
10263478,ardooie,8850,Just renovated,260000,FALSE,155,TRUE,269,0,TRUE,3,TRUE,0,TRUE,0,House
10332913,sint-lenaarts,2960,Good,479900,FALSE,135,TRUE,1040,4,TRUE,3,FALSE,0,TRUE,0,House
10332909,turnhout,2300,,312475,TRUE,117,TRUE,0,2,TRUE,2,FALSE,0,TRUE,17,Apartment
10332908,turnhout,2300,,270000,TRUE,113,TRUE,0,2,TRUE,2,FALSE,0,TRUE,23,Apartment
10312242,avelgem,8580,To renovate,189000,TRUE,135,TRUE,240,3,TRUE,3,FALSE,0,TRUE,0,House
10311799,ruisbroek,1601,Good,495000,TRUE,196,TRUE,330,2,TRUE,3,FALSE,0,TRUE,0,House
10231045,leglise-traimont,6860,As new,279900,TRUE,121,TRUE,1518,3,TRUE,3,TRUE,99,TRUE,26,House
10315320,ranst,2520,Good,379500,TRUE,180,TRUE,480,4,TRUE,2,TRUE,389,TRUE,21,House
10194192,uccle,1180,As new,819500,TRUE,269,TRUE,319,3,TRUE,3,TRUE,215,TRUE,28,House
10214039,uccle,1180,As new,824000,TRUE,283,TRUE,206,2,TRUE,5,TRUE,85,TRUE,51,House
10321180,crisnee,4367,To renovate,165000,TRUE,225,TRUE,176,3,TRUE,4,TRUE,35,TRUE,16,House
10321184,seraing,4100,Just renovated,179000,TRUE,90,TRUE,211,3,TRUE,3,TRUE,40,TRUE,20,House
10209121,olne,4877,To renovate,215000,TRUE,170,TRUE,348,2,TRUE,4,TRUE,140,TRUE,0,House
10321554,vielsalm,6690,Good,230000,FALSE,150,TRUE,211,4,TRUE,3,TRUE,147,TRUE,0,House
10321429,ronse,9600,Good,249500,TRUE,210,TRUE,253,2,TRUE,4,TRUE,150,TRUE,30,House
10321383,pont-a-celles,6230,As new,290000,TRUE,120,TRUE,400,3,TRUE,3,FALSE,0,TRUE,25,House
10323196,koersel,3582,Good,395000,TRUE,375,TRUE,785,4,TRUE,3,TRUE,0,TRUE,0,House
10323191,koersel,3582,Good,395000,TRUE,375,TRUE,785,4,TRUE,3,TRUE,0,TRUE,0,House
10311422,aubange,6790,As new,465000,TRUE,185,TRUE,372,3,TRUE,3,TRUE,250,TRUE,0,House
10323251,brecht,2960,Good,475000,TRUE,124,TRUE,485,4,TRUE,2,TRUE,351,TRUE,0,House
10321372,blanmont-(chastre),1450,To be done up,499000,TRUE,170,TRUE,1194,4,TRUE,4,TRUE,1194,TRUE,0,House
10322602,sint-genesius-rode,1640,To be done up,648000,TRUE,211,TRUE,765,4,TRUE,3,FALSE,0,TRUE,0,House
10322601,beersel,1650,To be done up,648000,TRUE,211,TRUE,765,4,TRUE,3,FALSE,0,TRUE,0,House
10321300,chaumont-gistoux,1325,Good,650000,TRUE,224,TRUE,5477,4,TRUE,4,TRUE,5477,TRUE,0,House
10322143,wezembeek-oppem,1970,To renovate,735000,TRUE,250,TRUE,0,4,TRUE,4,FALSE,0,TRUE,0,House
10317834,bonheiden,2820,,850000,TRUE,230,TRUE,445,3,TRUE,5,FALSE,0,TRUE,12,House
10319616,wachtebeke,9185,As new,175000,TRUE,73,TRUE,975,4,TRUE,2,TRUE,880,TRUE,15,House
10318858,oudenaarde,9700,To renovate,249500,TRUE,350,TRUE,833,3,TRUE,4,TRUE,550,TRUE,0,House
10228819,petitvoir,6840,Good,350000,TRUE,290,TRUE,18662,3,TRUE,7,FALSE,0,TRUE,0,House
10119668,dilbeek,1700,To renovate,399000,TRUE,218,TRUE,278,3,TRUE,4,FALSE,0,TRUE,22,House
10318819,villers-le-bouillet,4530,To be done up,420000,TRUE,791,TRUE,4225,4,TRUE,10,TRUE,3798,TRUE,0,Apartment
10320707,schaerbeek,1030,Good,445000,TRUE,220,TRUE,100,2,TRUE,5,TRUE,22,TRUE,15,Mansion
10319073,wemmel,1780,Good,449000,TRUE,195,TRUE,118,2,TRUE,2,FALSE,0,TRUE,0,House
10319075,kraainem,1950,Good,499000,TRUE,135,TRUE,300,2,TRUE,2,TRUE,238,TRUE,10,House
10332925,diksmuide,8600,,489000,FALSE,592,TRUE,961,0,TRUE,4,TRUE,0,TRUE,0,House
10332922,aalst,9300,As new,395000,TRUE,248,TRUE,120,0,TRUE,2,TRUE,0,TRUE,18,House
10332921,aalst,9300,As new,499000,TRUE,350,TRUE,348,0,TRUE,4,TRUE,0,TRUE,18,Mansion
10332917,herentals,2200,To renovate,220000,TRUE,103,TRUE,250,2,TRUE,3,TRUE,0,TRUE,0,House
10263478,ardooie,8850,Just renovated,260000,FALSE,155,TRUE,269,0,TRUE,3,TRUE,0,TRUE,0,House
10332913,sint-lenaarts,2960,Good,479900,FALSE,135,TRUE,1040,4,TRUE,3,FALSE,0,TRUE,0,House
10332909,turnhout,2300,,312475,TRUE,117,TRUE,0,2,TRUE,2,FALSE,0,TRUE,17,Apartment
10332908,turnhout,2300,,270000,TRUE,113,TRUE,0,2,TRUE,2,FALSE,0,TRUE,23,Apartment
10320470,sint-job-in-t-goor,2960,Good,549000,TRUE,115,TRUE,1889,4,TRUE,3,TRUE,1745,TRUE,25,House
10319854,arlon,6700,As new,635000,TRUE,224,TRUE,188,2,TRUE,4,TRUE,100,TRUE,25,Mansion
10319076,auderghem,1160,As new,749000,TRUE,170,TRUE,135,2,TRUE,2,FALSE,0,TRUE,0,House
10318994,melle,9090,As new,895000,TRUE,245,TRUE,670,4,TRUE,5,TRUE,520,TRUE,0,House
10325733,hoboken,2660,Just renovated,349000,TRUE,96,TRUE,62,2,TRUE,4,FALSE,0,TRUE,0,House
10325729,hoboken,2660,Good,399000,TRUE,150,TRUE,390,3,TRUE,3,TRUE,200,TRUE,0,House
10329226,brugge,8000,To be done up,950000,TRUE,490,TRUE,238,2,TRUE,4,FALSE,0,TRUE,38,House
10120096,liege,4020,To renovate,69000,TRUE,54,TRUE,81,3,TRUE,1,FALSE,0,TRUE,0,House
10227819,riemst-zichen-zussen-bolder,3770,To renovate,89000,TRUE,114,TRUE,1033,3,TRUE,3,TRUE,700,TRUE,40,House
10252333,hotton,6990,To restore,98000,TRUE,90,TRUE,237,3,TRUE,2,TRUE,237,TRUE,0,House
10290692,barvaux-sur-ourthe,6940,To be done up,129000,TRUE,74,TRUE,330,4,TRUE,2,FALSE,0,TRUE,21,House
10140917,genappe,1470,To be done up,175000,TRUE,95,TRUE,260,2,TRUE,2,FALSE,0,TRUE,0,House
10216786,habay,6720,To renovate,190000,TRUE,256,TRUE,568,3,TRUE,4,TRUE,348,TRUE,0,House
10252836,bornem,2880,To renovate,194000,TRUE,100,TRUE,283,3,TRUE,3,TRUE,150,TRUE,0,House
10169706,liege,4030,To be done up,199000,TRUE,187,TRUE,250,2,TRUE,3,FALSE,0,TRUE,36,Apartment
10226391,gembloux,5030,Good,225000,TRUE,160,TRUE,400,2,TRUE,2,TRUE,320,TRUE,0,House
10238089,liege,4031,Good,229000,TRUE,175,TRUE,145,2,TRUE,3,TRUE,52,TRUE,33,House
9722868,ampsin,4540,Good,245000,TRUE,180,TRUE,514,0,TRUE,4,FALSE,0,TRUE,0,House
9995593,villers-la-ville,1495,To renovate,275000,TRUE,109,TRUE,852,4,TRUE,2,TRUE,782,TRUE,0,House
10223641,kuurne,8520,Good,295000,TRUE,190,TRUE,518,3,TRUE,3,FALSE,0,TRUE,0,House
10259372,tienen,3300,Good,343000,TRUE,164,TRUE,775,3,TRUE,4,TRUE,500,TRUE,20,House
10279868,vilvoorde,1800,As new,349000,TRUE,125,TRUE,97,0,TRUE,3,TRUE,0,TRUE,0,House
10139439,appels,9200,To be done up,349000,TRUE,197,TRUE,617,4,TRUE,4,TRUE,0,TRUE,0,House
10264082,hannut,4280,Good,350000,TRUE,90,TRUE,570,3,TRUE,1,FALSE,0,TRUE,0,House
10225746,gembloux,5030,Good,370000,TRUE,160,TRUE,780,3,TRUE,2,TRUE,350,TRUE,0,House
9996279,opwijk,1745,Good,375000,TRUE,133,TRUE,630,0,TRUE,4,FALSE,0,TRUE,0,House
10211972,antwerpen,2660,As new,375000,TRUE,187,TRUE,248,2,TRUE,3,TRUE,60,TRUE,27,House
10200086,huy,4500,Good,389000,TRUE,253,TRUE,850,4,TRUE,3,TRUE,752,TRUE,33,House
9997232,ronse,9600,Just renovated,395000,TRUE,184,TRUE,80,2,TRUE,3,FALSE,0,TRUE,8,House
10264080,hannut,4280,As new,400000,TRUE,276,TRUE,3830,4,TRUE,3,TRUE,3275,TRUE,0,House
10332925,diksmuide,8600,,489000,FALSE,592,TRUE,961,0,TRUE,4,TRUE,0,TRUE,0,House
10332922,aalst,9300,As new,395000,TRUE,248,TRUE,120,0,TRUE,2,TRUE,0,TRUE,18,House
10332921,aalst,9300,As new,499000,TRUE,350,TRUE,348,0,TRUE,4,TRUE,0,TRUE,18,Mansion
10332917,herentals,2200,To renovate,220000,TRUE,103,TRUE,250,2,TRUE,3,TRUE,0,TRUE,0,House
10263478,ardooie,8850,Just renovated,260000,FALSE,155,TRUE,269,0,TRUE,3,TRUE,0,TRUE,0,House
10332913,sint-lenaarts,2960,Good,479900,FALSE,135,TRUE,1040,4,TRUE,3,FALSE,0,TRUE,0,House
10332909,turnhout,2300,,312475,TRUE,117,TRUE,0,2,TRUE,2,FALSE,0,TRUE,17,Apartment
10332908,turnhout,2300,,270000,TRUE,113,TRUE,0,2,TRUE,2,FALSE,0,TRUE,23,Apartment
10257405,wezembeek-oppem,1970,To renovate,404000,TRUE,132,TRUE,258,3,TRUE,2,FALSE,0,TRUE,9,House
10212781,braine-lalleud,1420,Good,450000,TRUE,172,TRUE,805,4,TRUE,3,TRUE,500,TRUE,0,House
10254413,tienen,3300,Good,469000,TRUE,385,TRUE,1493,4,TRUE,4,TRUE,630,TRUE,0,House
10165546,woluwe-saint-pierre,1150,Good,495000,TRUE,153,TRUE,80,2,TRUE,3,TRUE,20,TRUE,40,House
10291111,roosdaal,1760,Good,525000,TRUE,228,TRUE,624,0,TRUE,4,TRUE,0,TRUE,0,House
10071302,brugge,8000,Good,529000,TRUE,310,TRUE,157,3,TRUE,6,TRUE,57,TRUE,0,Mansion
10206839,zaventem-sterrebeek,1933,Good,575000,TRUE,168,TRUE,1312,4,TRUE,3,TRUE,1175,TRUE,20,House
10291440,liege,4000,As new,585000,TRUE,270,TRUE,1011,3,TRUE,4,TRUE,550,TRUE,75,House
9191358,jette,1090,As new,595000,TRUE,249,TRUE,198,2,TRUE,3,TRUE,70,TRUE,111,House
10261797,bierbeek-korbeek-lo,3360,As new,740000,TRUE,260,TRUE,811,4,TRUE,5,FALSE,0,TRUE,50,House
10071305,brugge,8000,To renovate,799000,TRUE,525,TRUE,221,2,TRUE,10,TRUE,57,TRUE,0,House
10090079,dilbeek,1700,As new,839000,TRUE,392,TRUE,855,3,TRUE,5,FALSE,0,TRUE,30,House
10297737,laarne,9270,As new,875000,TRUE,376,TRUE,447,3,TRUE,4,FALSE,0,TRUE,81,House
9752524,woluwe-saint-pierre,1150,As new,925000,TRUE,230,TRUE,100,3,TRUE,5,FALSE,0,TRUE,60,House
10236268,uccle,1180,As new,956000,TRUE,239,TRUE,169,2,TRUE,4,TRUE,90,TRUE,20,House
